date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
0.0,Denmark,Netherlands,4,3,Friendly,Copenhagen,Denmark,False
0.0,Switzerland,Italy,0,1,Friendly,Berne,Switzerland,False
0.0,Sweden,Finland,4,3,Friendly,Solna,Sweden,False
0.0,Hungary,France,5,1,Friendly,Budapest,Hungary,False
0.0,Sweden,Hungary,1,1,Friendly,Solna,Sweden,False
0.0,Norway,Sweden,0,1,Friendly,Kristiania,Norway,False
0.0,Sweden,Russia,2,2,Friendly,Solna,Sweden,False
0.0,Norway,Russia,1,1,Friendly,Kristiania,Norway,False
0.0,Uruguay,Argentina,3,2,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
0.0,Argentina,Uruguay,2,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
0.0,Argentina,Brazil,3,0,Friendly,Buenos Aires,Argentina,False
0.0,Argentina,Brazil,0,1,Copa Roca,Buenos Aires,Argentina,False
0.0,Hungary,Austria,2,2,Friendly,Budapest,Hungary,False
0.0,Sweden,Norway,7,0,Friendly,Solna,Sweden,False
0.0,Austria,Hungary,1,2,Friendly,Vienna,Austria,False
0.0,Basque Country,Catalonia,6,1,Friendly,Bilbao,Spain,False
0.0,Italy,Switzerland,3,1,Friendly,Turin,Italy,False
0.0,Catalonia,Basque Country,2,2,Friendly,Barcelona,Spain,False
0.0,Hungary,Austria,2,5,Friendly,Budapest,Hungary,False
0.0,Basque Country,Catalonia,1,0,Friendly,Madrid,Spain,False
0.0,Austria,Hungary,1,2,Friendly,Vienna,Austria,False
0.0,Denmark,Sweden,2,0,Friendly,Copenhagen,Denmark,False
0.0,Norway,Sweden,1,1,Friendly,Kristiania,Norway,False
0.0,Uruguay,Argentina,2,3,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
0.0,Argentina,Uruguay,2,1,Copa Lipton,Buenos Aires,Argentina,False
0.0,Uruguay,Argentina,2,0,Copa Newton,Montevideo,Uruguay,False
0.0,Denmark,Norway,8,1,Friendly,Copenhagen,Denmark,False
0.0,Austria,Hungary,4,2,Friendly,Vienna,Austria,False
0.0,Sweden,Norway,5,2,Friendly,Stockholm,Sweden,False
0.0,Sweden,Denmark,0,2,Friendly,Stockholm,Sweden,False
0.0,Hungary,Austria,6,2,Friendly,Budapest,Hungary,False
0.0,Austria,Hungary,3,1,Friendly,Vienna,Austria,False
0.0,Catalonia,Basque Country,1,3,Friendly,Barcelona,Spain,False
0.0,Catalonia,Basque Country,0,0,Friendly,Barcelona,Spain,False
0.0,Denmark,Sweden,2,0,Friendly,Copenhagen,Denmark,False
0.0,Hungary,Austria,2,1,Friendly,Budapest,Hungary,False
0.0,Basque Country,Catalonia,5,0,Friendly,Bilbao,Spain,False
0.0,Norway,Denmark,0,2,Friendly,Kristiania,Norway,False
0.0,Chile,Uruguay,0,4,Copa América,Buenos Aires,Argentina,True
0.0,Sweden,Norway,6,0,Friendly,Stockholm,Sweden,False
0.0,Argentina,Chile,6,1,Copa América,Buenos Aires,Argentina,False
0.0,Brazil,Chile,1,1,Copa América,Buenos Aires,Argentina,True
0.0,Argentina,Brazil,1,1,Copa América,Buenos Aires,Argentina,False
0.0,Argentina,Chile,1,0,Friendly,Buenos Aires,Argentina,False
0.0,Brazil,Uruguay,1,2,Copa América,Buenos Aires,Argentina,True
0.0,Uruguay,Chile,4,1,Friendly,Montevideo,Uruguay,False
0.0,Argentina,Uruguay,0,0,Copa América,Avellaneda,Argentina,False
0.0,Uruguay,Brazil,0,1,Friendly,Montevideo,Uruguay,False
0.0,Argentina,Uruguay,3,1,Copa Newton,Avellaneda,Argentina,False
0.0,Uruguay,Argentina,1,2,Copa Lipton,Montevideo,Uruguay,False
0.0,Sweden,United States,2,3,Friendly,Stockholm,Sweden,False
0.0,Norway,United States,1,1,Friendly,Kristiania,Norway,False
0.0,Argentina,Uruguay,7,2,Friendly,Avellaneda,Argentina,False
0.0,Hungary,Austria,2,3,Friendly,Budapest,Hungary,False
0.0,Norway,Sweden,0,0,Friendly,Kristiania,Norway,False
0.0,Uruguay,Argentina,0,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
0.0,Sweden,Denmark,4,0,Friendly,Stockholm,Sweden,False
0.0,Denmark,Norway,8,0,Friendly,Copenhagen,Denmark,False
0.0,Uruguay,Argentina,3,1,Friendly,Montevideo,Uruguay,False
0.0,Austria,Hungary,3,3,Friendly,Vienna,Austria,False
0.0,Austria,Hungary,1,1,Friendly,Vienna,Austria,False
0.0,Japan,Philippines,2,15,Friendly,Tokyo,Japan,False
0.0,Denmark,Sweden,1,1,Friendly,Copenhagen,Denmark,False
0.0,Hungary,Austria,6,2,Friendly,Budapest,Hungary,False
0.0,Norway,Denmark,1,2,Friendly,Kristiania,Norway,False
0.0,Austria,Hungary,1,4,Friendly,Vienna,Austria,False
0.0,Uruguay,Argentina,0,2,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
0.0,Argentina,Uruguay,1,0,Copa Lipton,Avellaneda,Argentina,False
0.0,Sweden,Norway,3,3,Friendly,Helsingborg,Sweden,False
0.0,Uruguay,Argentina,1,0,Copa Newton,Montevideo,Uruguay,False
0.0,Norway,Sweden,0,2,Friendly,Kristiania,Norway,False
0.0,Uruguay,Chile,4,0,Copa América,Montevideo,Uruguay,False
0.0,Argentina,Brazil,4,2,Copa América,Montevideo,Uruguay,True
0.0,Argentina,Chile,1,0,Copa América,Montevideo,Uruguay,True
0.0,Denmark,Norway,12,0,Friendly,Copenhagen,Denmark,False
0.0,Hungary,Austria,2,1,Friendly,Budapest,Hungary,False
0.0,Uruguay,Brazil,4,0,Copa América,Montevideo,Uruguay,False
0.0,Brazil,Chile,5,0,Copa América,Montevideo,Uruguay,True
0.0,Sweden,Denmark,1,2,Friendly,Stockholm,Sweden,False
0.0,Uruguay,Argentina,1,0,Copa América,Montevideo,Uruguay,False
0.0,Uruguay,Brazil,3,1,Friendly,Montevideo,Uruguay,False
0.0,Austria,Hungary,1,2,Friendly,Vienna,Austria,False
0.0,Switzerland,Austria,0,1,Friendly,Basel,Switzerland,False
0.0,Switzerland,Austria,3,2,Friendly,Zürich,Switzerland,False
0.0,Hungary,Austria,2,0,Friendly,Budapest,Hungary,False
0.0,Austria,Switzerland,5,1,Friendly,Vienna,Austria,False
0.0,Hungary,Switzerland,2,1,Friendly,Budapest,Hungary,False
0.0,Sweden,Norway,2,0,Friendly,Stockholm,Sweden,False
0.0,Austria,Hungary,0,2,Friendly,Vienna,Austria,False
0.0,Denmark,Sweden,3,0,Friendly,Copenhagen,Denmark,False
0.0,Norway,Denmark,3,1,Friendly,Kristiania,Norway,False
0.0,Uruguay,Argentina,1,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
0.0,Uruguay,Argentina,3,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
0.0,Argentina,Uruguay,0,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
0.0,Argentina,Uruguay,2,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
0.0,Norway,Sweden,2,1,Friendly,Kristiania,Norway,False
0.0,Uruguay,Argentina,1,1,Copa Lipton,Montevideo,Uruguay,False
0.0,Argentina,Uruguay,2,0,Copa Newton,Buenos Aires,Argentina,False
0.0,Austria,Hungary,0,3,Friendly,Vienna,Austria,False
0.0,Denmark,Norway,4,0,Friendly,Copenhagen,Denmark,False
0.0,Sweden,Denmark,1,2,Friendly,Gothenburg,Sweden,False
0.0,Belgium,France,2,2,Friendly,Brussels,Belgium,False
0.0,Hungary,Austria,2,1,Friendly,Budapest,Hungary,False
0.0,Brazil,Chile,6,0,Copa América,Rio de Janeiro,Brazil,False
0.0,Paraguay,Argentina,1,5,Friendly,Asunción,Paraguay,False
0.0,Argentina,Uruguay,2,3,Copa América,Rio de Janeiro,Brazil,True
0.0,Paraguay,Argentina,0,3,Friendly,Asunción,Paraguay,False
0.0,Chile,Uruguay,0,2,Copa América,Rio de Janeiro,Brazil,True
0.0,Brazil,Argentina,3,1,Copa América,Rio de Janeiro,Brazil,False
0.0,Paraguay,Argentina,1,2,Friendly,Asunción,Paraguay,False
0.0,Argentina,Chile,4,1,Copa América,Rio de Janeiro,Brazil,True
0.0,Paraguay,Argentina,1,2,Friendly,Asunción,Paraguay,False
0.0,Brazil,Uruguay,2,2,Copa América,Rio de Janeiro,Brazil,False
0.0,Brazil,Uruguay,1,0,Copa América,Rio de Janeiro,Brazil,False
0.0,Sweden,Finland,1,0,Friendly,Stockholm,Sweden,False
0.0,Brazil,Argentina,3,3,Friendly,Rio de Janeiro,Brazil,False
0.0,Denmark,Sweden,3,0,Friendly,Copenhagen,Denmark,False
0.0,Netherlands,Sweden,3,1,Friendly,Amsterdam,Netherlands,False
0.0,Denmark,Norway,5,1,Friendly,Copenhagen,Denmark,False
0.0,Norway,Sweden,4,3,Friendly,Kristiania,Norway,False
0.0,Uruguay,Argentina,4,1,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
0.0,Sweden,Netherlands,4,1,Friendly,Stockholm,Sweden,False
0.0,Uruguay,Argentina,2,1,Copa Newton,Montevideo,Uruguay,False
0.0,Norway,Netherlands,1,1,Friendly,Oslo,Norway,False
0.0,Argentina,Uruguay,1,2,Copa Lipton,Buenos Aires,Argentina,False
0.0,Sweden,Norway,1,5,Friendly,Gothenburg,Sweden,False
0.0,Norway,Denmark,3,2,Friendly,Kristiania,Norway,False
0.0,Finland,Sweden,3,3,Friendly,Helsinki,Finland,False
0.0,Austria,Hungary,2,0,Friendly,Vienna,Austria,False
0.0,Sweden,Denmark,3,0,Friendly,Stockholm,Sweden,False
0.0,Argentina,Uruguay,6,1,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
0.0,Northern Ireland,England,1,1,British Championship,Belfast,Republic of Ireland,False
0.0,Hungary,Austria,3,2,Friendly,Budapest,Hungary,False
0.0,Uruguay,Argentina,4,2,Friendly,Montevideo,Uruguay,False
0.0,Italy,France,9,4,Friendly,Milan,Italy,False
0.0,Northern Ireland,Wales,2,2,British Championship,Belfast,Republic of Ireland,False
0.0,Wales,Scotland,1,1,British Championship,Cardiff,Wales,False
0.0,Switzerland,France,0,2,Friendly,Geneva,Switzerland,False
0.0,Scotland,Northern Ireland,3,0,British Championship,Glasgow,Scotland,False
0.0,England,Wales,1,2,British Championship,London,England,False
0.0,France,Belgium,2,1,Friendly,Paris,France,False
0.0,Switzerland,Italy,3,0,Friendly,Berne,Switzerland,False
0.0,Netherlands,Denmark,2,0,Friendly,Amsterdam,Netherlands,False
0.0,England,Scotland,5,4,British Championship,Sheffield,England,False
0.0,Austria,Hungary,2,2,Friendly,Vienna,Austria,False
0.0,Italy,Netherlands,1,1,Friendly,Genoa,Italy,False
0.0,Switzerland,Netherlands,2,1,Friendly,Basel,Switzerland,False
0.0,Sweden,Finland,4,0,Friendly,Stockholm,Sweden,False
0.0,Sweden,Switzerland,0,1,Friendly,Stockholm,Sweden,False
0.0,Norway,Denmark,1,1,Friendly,Kristiania,Norway,False
0.0,Norway,Sweden,0,3,Friendly,Kristiania,Norway,False
0.0,Switzerland,Germany,4,1,Friendly,Zürich,Switzerland,False
0.0,Uruguay,Argentina,2,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
0.0,Argentina,Uruguay,1,3,Copa Newton,Buenos Aires,Argentina,False
0.0,Argentina,Uruguay,1,0,Copa Premio Honor Argentino,Buenos Aires,Argentina,False
0.0,Chile,Brazil,0,1,Copa América,Viña del Mar,Chile,False
0.0,Uruguay,Argentina,1,1,Copa América,Viña del Mar,Chile,True
0.0,Brazil,Uruguay,0,6,Copa América,Viña del Mar,Chile,True
0.0,Finland,Sweden,1,0,Friendly,Helsinki,Finland,False
0.0,Chile,Argentina,1,1,Copa América,Viña del Mar,Chile,False
0.0,Argentina,Brazil,2,0,Copa América,Viña del Mar,Chile,True
0.0,Austria,Germany,3,2,Friendly,Vienna,Austria,False
0.0,Sweden,Norway,0,0,Friendly,Stockholm,Sweden,False
0.0,Chile,Uruguay,1,2,Copa América,Viña del Mar,Chile,False
0.0,Sweden,Denmark,0,2,Friendly,Stockholm,Sweden,False
0.0,Finland,Estonia,6,0,Friendly,Helsinki,Finland,False
0.0,England,Northern Ireland,2,0,British Championship,Sunderland,England,False
0.0,Germany,Hungary,1,0,Friendly,Berlin,Germany,False
0.0,Hungary,Austria,1,2,Friendly,Budapest,Hungary,False
0.0,Scotland,Wales,2,1,British Championship,Aberdeen,Scotland,False
0.0,France,Italy,1,2,Friendly,Marseille,France,False
0.0,Northern Ireland,Scotland,0,2,British Championship,Belfast,Republic of Ireland,False
0.0,Belgium,France,3,1,Friendly,Forest,Belgium,False
0.0,Italy,Switzerland,2,1,Friendly,Milan,Italy,False
0.0,Wales,England,0,0,British Championship,Cardiff,Wales,False
0.0,Austria,Sweden,2,2,Friendly,Vienna,Austria,False
0.0,Catalonia,Provence,4,0,Friendly,Barcelona,Spain,False
0.0,Catalonia,Provence,1,0,Friendly,Barcelona,Spain,False
0.0,Paraguay,Argentina,3,1,Friendly,Asunción,Paraguay,False
0.0,Scotland,England,3,0,British Championship,Glasgow,Scotland,False
0.0,Wales,Northern Ireland,2,1,British Championship,Swansea,Wales,False
0.0,Paraguay,Argentina,2,2,Friendly,Asunción,Paraguay,False
0.0,Austria,Hungary,4,1,Friendly,Vienna,Austria,False
0.0,Switzerland,Austria,2,2,Friendly,St. Gallen,Switzerland,False
0.0,Belgium,Italy,2,3,Friendly,Antwerp,Belgium,False
0.0,Germany,Austria,3,3,Friendly,Dresden,Germany,False
0.0,Netherlands,Italy,2,2,Friendly,Amsterdam,Netherlands,False
0.0,Belgium,Netherlands,1,1,Friendly,Antwerp,Belgium,False
0.0,Belgium,England,0,2,Friendly,Brussels,Belgium,False
0.0,Norway,Finland,3,2,Friendly,Kristiania,Norway,False
0.0,Sweden,Finland,0,3,Friendly,Stockholm,Sweden,False
0.0,Japan,Philippines,0,3,Friendly,Shanghai,China PR,True
0.0,Hungary,Germany,3,0,Friendly,Budapest,Hungary,False
0.0,Denmark,Netherlands,1,1,Friendly,Copenhagen,Denmark,False
0.0,Norway,Sweden,3,1,Friendly,Kristiania,Norway,False
0.0,Canada,Scotland,0,1,Friendly,Montréal,Canada,False
0.0,Estonia,Sweden,0,0,Friendly,Tallinn,Estonia,False
0.0,Sweden,Austria,1,3,Friendly,Stockholm,Sweden,False
0.0,Finland,Austria,2,3,Friendly,Helsinki,Finland,False
0.0,Estonia,Finland,0,3,Friendly,Tallinn,Estonia,False
0.0,Costa Rica,El Salvador,7,0,Friendly,Guatemala,Guatemala,True
0.0,Finland,Germany,3,3,Friendly,Helsinki,Finland,False
0.0,Guatemala,Costa Rica,0,6,Friendly,Guatemala,Guatemala,False
0.0,Sweden,Norway,0,3,Friendly,Stockholm,Sweden,False
0.0,Chile,Argentina,1,4,Friendly,Viña del Mar,Chile,False
0.0,Argentina,Brazil,1,0,Copa América,Buenos Aires,Argentina,False
0.0,Chile,Argentina,1,1,Friendly,Santiago,Chile,False
0.0,Denmark,Norway,3,1,Friendly,Copenhagen,Denmark,False
0.0,Paraguay,Uruguay,2,1,Copa América,Buenos Aires,Argentina,True
0.0,Sweden,Denmark,0,0,Friendly,Stockholm,Sweden,False
0.0,Brazil,Paraguay,3,0,Copa América,Buenos Aires,Argentina,True
0.0,Argentina,Paraguay,3,0,Copa América,Buenos Aires,Argentina,False
0.0,Northern Ireland,England,1,1,British Championship,Belfast,Republic of Ireland,False
0.0,Brazil,Uruguay,1,2,Copa América,Buenos Aires,Argentina,True
0.0,Czechoslovakia,Yugoslavia,6,1,Friendly,Prague,Czechoslovakia,False
0.0,Argentina,Uruguay,1,0,Copa América,Buenos Aires,Argentina,False
0.0,Uruguay,Paraguay,4,2,Friendly,Montevideo,Uruguay,False
0.0,Hungary,Sweden,4,2,Friendly,Budapest,Hungary,False
0.0,Switzerland,Italy,1,1,Friendly,Geneva,Switzerland,False
0.0,Czechoslovakia,Sweden,2,2,Friendly,Prague,Czechoslovakia,False
0.0,France,Netherlands,0,5,Friendly,Vincennes,France,False
0.0,Hungary,Poland,1,0,Friendly,Budapest,Hungary,False
0.0,Spain,Portugal,3,1,Friendly,Madrid,Spain,False
0.0,France,Belgium,2,1,Friendly,Colombes,France,False
0.0,Italy,Austria,3,3,Friendly,Milan,Italy,False
0.0,Wales,Scotland,2,1,British Championship,Wrexham,Wales,False
0.0,Italy,Czechoslovakia,1,1,Friendly,Turin,Italy,False
0.0,Scotland,Northern Ireland,2,1,British Championship,Glasgow,Scotland,False
0.0,Brittany,Luxembourg,1,0,Friendly,Rennes,France,False
0.0,England,Wales,1,0,British Championship,Liverpool,England,False
0.0,Belgium,Netherlands,4,0,Friendly,Antwerp,Belgium,False
0.0,Germany,Switzerland,2,2,Friendly,Frankfurt am Main,Germany,False
0.0,England,Scotland,0,1,British Championship,Birmingham,England,False
0.0,Belgium,Denmark,0,0,Friendly,Liège,Belgium,False
0.0,Netherlands,Denmark,2,0,Friendly,Amsterdam,Netherlands,False
0.0,Austria,Germany,0,2,Friendly,Vienna,Austria,False
0.0,France,Spain,0,4,Friendly,Le Bouscat,France,False
0.0,Hungary,Austria,1,1,Friendly,Budapest,Hungary,False
0.0,Netherlands,Belgium,1,2,Friendly,Amsterdam,Netherlands,False
0.0,Poland,Hungary,0,3,Friendly,Cracow,Poland,False
0.0,Italy,Belgium,4,2,Friendly,Milan,Italy,False
0.0,Norway,Northern Ireland,2,1,Friendly,Bergen,Norway,False
0.0,Sweden,Poland,1,2,Friendly,Stockholm,Sweden,False
0.0,Finland,Sweden,1,4,Friendly,Helsinki,Finland,False
0.0,Yugoslavia,Romania,1,2,Friendly,Belgrade,Yugoslavia,False
0.0,Austria,Switzerland,7,1,Friendly,Vienna,Austria,False
0.0,Denmark,Czechoslovakia,0,3,Friendly,Copenhagen,Denmark,False
0.0,Norway,France,7,0,Friendly,Kristiania,Norway,False
0.0,Hungary,Switzerland,1,1,Friendly,Budapest,Hungary,False
0.0,New Zealand,Australia,3,1,Friendly,Dunedin,New Zealand,False
0.0,New Zealand,Australia,1,1,Friendly,Wellington,New Zealand,False
0.0,Yugoslavia,Czechoslovakia,4,3,Friendly,Zagreb,Yugoslavia,False
0.0,Germany,Hungary,0,0,Friendly,Bochum,Germany,False
0.0,New Zealand,Australia,3,1,Friendly,Auckland,New Zealand,False
0.0,Sweden,Hungary,1,1,Friendly,Stockholm,Sweden,False
0.0,Finland,Hungary,1,5,Friendly,Helsinki,Finland,False
0.0,Finland,Estonia,10,2,Friendly,Helsinki,Finland,False
0.0,Sweden,Czechoslovakia,0,2,Friendly,Stockholm,Sweden,False
0.0,Sweden,Norway,0,0,Friendly,Stockholm,Sweden,False
0.0,Finland,Norway,1,3,Friendly,Helsinki,Finland,False
0.0,Romania,Poland,1,1,Friendly,Cernăuţi,Romania,False
0.0,Norway,Denmark,3,3,Friendly,Fredrikstad,Norway,False
0.0,Brazil,Chile,1,1,Copa América,Rio de Janeiro,Brazil,False
0.0,Chile,Uruguay,0,2,Copa América,Rio de Janeiro,Brazil,True
0.0,Austria,Hungary,2,2,Friendly,Vienna,Austria,False
0.0,Brazil,Paraguay,1,1,Copa América,Rio de Janeiro,Brazil,False
0.0,Latvia,Estonia,1,1,Friendly,Riga,Latvia,False
0.0,Norway,Sweden,0,5,Friendly,Kristiania,Norway,False
0.0,Argentina,Chile,4,0,Copa América,Rio de Janeiro,Brazil,True
0.0,Brazil,Uruguay,0,0,Copa América,Rio de Janeiro,Brazil,False
0.0,Denmark,Sweden,1,2,Friendly,Copenhagen,Denmark,False
0.0,Yugoslavia,Poland,1,3,Friendly,Zagreb,Yugoslavia,False
0.0,Chile,Paraguay,0,3,Copa América,Rio de Janeiro,Brazil,True
0.0,Argentina,Uruguay,0,1,Copa América,Rio de Janeiro,Brazil,True
0.0,Paraguay,Uruguay,1,0,Copa América,Rio de Janeiro,Brazil,True
0.0,Brazil,Argentina,2,0,Copa América,Rio de Janeiro,Brazil,False
0.0,Argentina,Paraguay,2,0,Copa América,Rio de Janeiro,Brazil,True
0.0,England,Northern Ireland,2,0,British Championship,West Bromwich,England,False
0.0,Argentina,Chile,1,0,Friendly,Buenos Aires,Argentina,False
0.0,Brazil,Paraguay,3,0,Copa América,Rio de Janeiro,Brazil,False
0.0,Brazil,Argentina,2,1,Copa Roca,São Paulo,Brazil,False
0.0,Brazil,Paraguay,3,1,Friendly,São Paulo,Brazil,False
0.0,Uruguay,Argentina,1,0,Copa Lipton,Montevideo,Uruguay,False
0.0,Switzerland,Netherlands,5,0,Friendly,Berne,Switzerland,False
0.0,Galicia,Central Spain,4,1,Friendly,Vigo,Spain,False
0.0,Hungary,Austria,1,2,Friendly,Budapest,Hungary,False
0.0,Italy,Switzerland,2,2,Friendly,Bologna,Italy,False
0.0,Uruguay,Argentina,1,0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False
0.0,Argentina,Uruguay,2,2,Copa Newton,Buenos Aires,Argentina,False
0.0,Portugal,Spain,1,2,Friendly,Lisbon,Portugal,False
0.0,Guatemala,Mexico,2,3,Friendly,Guatemala,Guatemala,False
0.0,Italy,Germany,3,1,Friendly,Milan,Italy,False
0.0,Guatemala,Mexico,3,1,Friendly,Guatemala,Guatemala,False
0.0,Guatemala,Mexico,1,4,Friendly,Guatemala,Guatemala,False
0.0,Andalusia,Galicia,1,4,Friendly,Seville,Spain,False
0.0,Switzerland,Austria,2,0,Friendly,Geneva,Switzerland,False
0.0,Spain,France,3,0,Friendly,San Sebastián,Spain,False
0.0,Belgium,Spain,1,0,Friendly,Antwerp,Belgium,False
0.0,Luxembourg,Brittany,1,4,Friendly,Esch-sur-Alzette,Luxembourg,False
0.0,Belgium,France,4,1,Friendly,Forest,Belgium,False
0.0,Galicia,Asturias,1,3,Friendly,Vigo,Spain,False
0.0,Northern Ireland,Scotland,0,1,British Championship,Belfast,Northern Ireland,False
0.0,Italy,Hungary,0,0,Friendly,Genoa,Italy,False
0.0,Wales,England,2,2,British Championship,Cardiff,Wales,False
0.0,Switzerland,Hungary,1,6,Friendly,Lausanne,Switzerland,False
0.0,Scotland,Wales,2,0,British Championship,Paisley,Scotland,False
0.0,England,Belgium,6,1,Friendly,London,England,False
0.0,Netherlands,France,8,1,Friendly,Amsterdam,Netherlands,False
0.0,Scotland,England,2,2,British Championship,Glasgow,Scotland,False
0.0,Wales,Northern Ireland,0,3,British Championship,Wrexham,Wales,False
0.0,Austria,Italy,0,0,Friendly,Vienna,Austria,False
0.0,France,Switzerland,2,2,Friendly,Vincennes,France,False
0.0,Netherlands,Belgium,1,1,Friendly,Amsterdam,Netherlands,False
0.0,Austria,Hungary,1,0,Friendly,Vienna,Austria,False
0.0,Czechoslovakia,Denmark,2,0,Friendly,Prague,Czechoslovakia,False
